DATE,BS_CUR_ASSET_REPORT,BS_CUR_LIAB,WORKING_CAP,CHNG_WC,CASH_INVESTMENTS,DEBT
2018-03-01,872.886,692.923,179.96299999999997,-73.98199999999997,19.724,1170.588
2017-12-01,828.901,574.956,253.94499999999994,98.85899999999992,8.479,1252.525
2017-09-01,794.538,639.452,155.086,-200.548,16.902,1131.487
2017-06-01,942.716,587.082,355.634,146.34699999999998,11.922,1170.974
2017-03-01,811.375,602.088,209.28700000000003,16.435000000000002,43.514,1125.604
2016-12-01,659.163,466.311,192.85200000000003,56.94799999999998,31.94,1049.202
2016-09-01,593.811,457.907,135.90400000000005,-9.920000000000016,21.85,955.975
2016-06-01,580.666,434.842,145.82400000000007,-11.860000000000014,54.217,870.5680000000001
2016-03-01,590.464,432.78,157.68400000000008,23.96800000000013,49.323,882.114
2015-12-01,478.686,344.97,133.71599999999995,24.246999999999957,32.6,814.0939999999999
2015-09-01,436.022,326.553,109.469,170.35999999999996,55.498,679.663
2015-06-01,415.41,476.301,-60.89099999999996,-188.3569999999999,40.491,606.3620000000001
2015-03-01,437.917,310.451,127.46599999999995,27.347999999999956,43.801,623.013
2014-12-01,339.33,239.212,100.118,40.537000000000006,21.163,582.28
2014-09-01,287.001,227.42,59.58099999999999,-26.458000000000027,9.095,503.809
2014-06-01,303.85,217.811,86.03900000000002,8.76000000000002,23.067,504.277
2014-03-01,314.64,237.361,77.279,19.175999999999988,22.874,515.724
2013-12-01,280.44,222.337,58.10300000000001,27.704000000000008,18.774,497.152
2013-09-01,239.215,208.816,30.399,-25.145999999999987,11.761,463.555
2013-06-01,280.89,225.345,55.54499999999999,-15.89100000000002,25.283,479.63
2013-03-01,290.968,219.532,71.436,5.963999999999999,25.725,515.938
2012-12-01,261.923,196.451,65.47200000000001,40.47200000000001,11.89,526.736
2012-09-01,241.312,216.312,25.0,-0.7259999999999991,10.399,492.96700000000004
2012-06-01,352.151,326.425,25.726,13.755999999999972,112.661,594.146
2012-03-01,331.37,319.4,11.970000000000027,10.870000000000005,78.328,595.303
2011-12-01,311.54,310.44,1.1000000000000227,-17.341999999999985,57.649,596.272
2011-09-01,322.212,303.77,18.442000000000007,-91.42100000000002,90.758,597.273
2011-06-01,304.194,194.331,109.86300000000003,10.626000000000033,68.549,598.197
2011-03-01,290.919,191.682,99.237,5.214999999999975,26.169,599.141
2010-12-01,268.309,174.287,94.02200000000002,6.063000000000017,30.382,599.972
2010-09-01,264.699,176.74,87.959,-12.37700000000001,45.872,582.324
2010-06-01,287.528,187.192,100.33600000000001,5.563000000000045,30.424,583.2719999999999
2010-03-01,293.275,198.502,94.77299999999997,-2.3910000000000196,14.301,604.205
2009-12-01,289.58,192.416,97.16399999999999,28.89699999999999,48.325,635.122
2009-09-01,230.249,161.982,68.267,-5.358000000000004,17.77,601.024
2009-06-01,253.472,179.847,73.625,-12.544999999999987,25.062,616.888
2009-03-01,290.359,204.189,86.16999999999999,65.78399999999999,33.453,645.1790000000001
2008-12-01,264.654,244.268,20.385999999999996,118.16401499999998,37.996,657.131
2008-09-01,248.317993,346.096008,-97.77801499999998,16.051986999999997,45.407001,669.063995
2008-06-01,235.292007,349.122009,-113.83000199999998,-75.62799100000001,20.583,669.729996
2008-03-01,248.350998,286.553009,-38.20201099999997,-71.74000499999997,9.323,700.385994
2007-12-01,228.591995,195.054001,33.537994,-5.49400399999999,9.93,713.130009
2007-09-01,198.328995,159.296997,39.03199799999999,-2.695001999999988,9.871,679.064988
2007-06-01,294.032,252.305,41.726999999999975,7.223000000000013,88.4,772.289
2007-03-01,297.873,263.369,34.50399999999996,22.301999999999964,71.149,772.903
2006-12-01,264.209,252.007,12.201999999999998,14.002003000000002,55.039,776.507
2006-09-01,247.141998,248.942001,-1.8000030000000038,-86.603003,61.823002,768.9559939999999
2006-06-01,236.648,151.845,84.803,-1.9099980000000016,57.42,769.361
2006-03-01,238.684998,151.972,86.712998,16.217010999999985,30.971001,769.7719790000001
2005-12-01,202.427994,131.932007,70.49598700000001,5.924987000000016,17.914,770.215007
2005-09-01,212.386002,147.815002,64.571,1.4550000000000125,39.608002,777.190993
2005-06-01,221.992,158.876,63.115999999999985,20.303988999999973,35.838,779.709
2005-03-01,191.141006,148.328995,42.81201100000001,-0.36698999999998705,10.155,783.069023
2004-12-01,183.375,140.195999,43.179001,17.248000999999988,9.068,790.021978
2004-09-01,164.427994,138.496994,25.93100000000001,14.629000000000019,8.885,789.067028
2004-06-01,170.845,159.543,11.301999999999992,-37.92599999999999,7.895,784.518
2004-03-01,198.272,149.044,49.22799999999998,-14.348000000000013,9.009,826.423
2003-12-01,199.51,135.934,63.57599999999999,-2.7830000000000155,11.033,857.375
2003-09-01,200.678,134.319,66.35900000000001,79.85500200000001,18.044,848.28
2003-06-01,179.619995,193.115997,-13.496002000000004,-17.605001999999985,18.280001,866.0379949999999
2003-03-01,156.165,152.056,4.1089999999999804,-7.654000000000025,7.272,871.39
2002-12-01,153.089,141.326,11.763000000000005,-14.457000999999991,7.162,891.7570000000001
2002-09-01,170.970001,144.75,26.220000999999996,183.11901899999998,18.193001,853.781981
2002-06-01,178.339996,335.239014,-156.89901799999998,34.09399400000001,8.286,820.557983
2002-03-01,183.289001,374.282013,-190.993012,-75.16000399999996,8.667,882.655991
2001-12-01,168.802002,284.63501,-115.83300800000004,-61.63100800000004,9.172,912.58197
2001-09-01,143.369,197.571,-54.202,4.081005000000005,16.912,679.288
2001-06-01,134.352997,192.636002,-58.283005,0.9899899999999775,6.252,683.14698
2001-03-01,137.167999,196.440994,-59.27299499999998,-18.206994999999978,6.833,698.587994
2000-12-01,136.73,177.796,-41.066,-55.35800000000002,7.955,677.473
2000-09-01,139.241,124.949,14.292000000000016,-13.424994999999981,8.425,697.249
2000-06-01,158.141998,130.425003,27.716994999999997,4.688003999999992,24.971001,718.987029
2000-03-01,146.860992,123.832001,23.028991000000005,-3.6600090000000023,6.724,745.595976
1999-12-01,142.086,115.397,26.689000000000007,33.66800000000002,6.622,766.42
1999-09-01,144.059,151.038,-6.979000000000013,-32.967006000000026,9.05,761.5500000000001
1999-06-01,159.296005,133.307999,25.988006000000013,-11.18099399999997,8.381,764.744979
1999-03-01,169.719,132.55,37.16899999999998,106.08199999999997,8.209,776.216
1998-12-01,145.604,214.517,-68.91299999999998,-73.53299499999997,6.654,726.1320000000001
1998-09-01,138.550995,133.931,4.619994999999989,-9.185012000000029,6.691,521.349009
1998-06-01,147.141006,133.335999,13.805007000000018,-5.962990999999988,5.944,533.10301
1997-09-01,126.571999,106.804001,19.767998000000006,-14.211997999999994,4.427,505.789001
1997-06-01,126.836998,92.857002,33.979996,-1.5280070000000023,3.801,520.718995
1997-03-01,124.638,89.129997,35.508003,-6.822998999999996,3.733,527.981985
1996-12-01,111.120003,68.789001,42.331002,8.416001000000009,3.557,529.884023
1996-09-01,110.595001,76.68,33.91500099999999,24.362998999999988,2.941,439.55800300000004
1996-06-01,77.928001,68.375999,9.552002000000002,1.0060050000000018,2.709,405.45799700000003
1996-03-01,78.294998,69.749001,8.545997,10.61599600000001,3.593,415.31899400000003
1995-12-01,68.82,70.889999,-2.06999900000001,8.246994,2.479,422.493993
1995-09-01,70.257004,80.573997,-10.31699300000001,-10.76999600000002,2.434,420.01599600000003
1995-06-01,65.259003,64.806,0.4530030000000096,5.700004000000007,2.723,420.000996
1995-03-01,73.806,79.053001,-5.247000999999997,8.209004,2.488,429.876013
1994-12-01,60.050999,73.507004,-13.456004999999998,5.0859939999999995,2.139,436.646994
1994-09-01,59.622002,78.164001,-18.541998999999997,-18.476001000000004,1.812,433.271008
1994-06-01,62.844002,62.91,-0.06599799999999334,6.021000000000001,2.2,454.767998
1994-03-01,75.846001,81.932999,-6.086997999999994,-1.4010009999999937,2.098,454.973
1993-12-01,71.429001,76.114998,-4.685997,18.842007000000002,2.686,462.108009
1993-09-01,58.398998,81.927002,-23.528004000000003,-11.826003999999998,1.262,435.069002
1993-06-01,60.632,72.334,-11.702000000000005,-90.26899399999999,1.562,445.72000599999996
1993-03-01,173.033997,94.467003,78.566994,79.074994,1.932,556.538011
1992-12-01,57.046001,57.554001,-0.5080000000000027,16.334999000000003,2.724,569.415977
1992-09-01,49.245998,66.088997,-16.842999000000006,-21.42199800000001,1.414,556.303977
1992-06-01,52.966,48.387001,4.578999000000003,5.314000000000014,0.84,506.063988
1992-03-01,64.750999,65.486,-0.7350010000000111,-12.391998000000008,4.999,501.857011
1991-12-01,68.726997,57.07,11.656996999999997,24.748991999999994,5.414,510.61800500000004
1991-09-01,59.525002,72.616997,-13.091994999999997,-8.595995999999992,0.999,484.291001
1991-06-01,36.692001,41.188,-4.495999000000005,0.424002999999999,4.213,250.11800200000002
1991-03-01,42.848999,47.769001,-4.920002000000004,-9.446003000000005,2.305,252.112001
1990-12-01,41.283001,36.757,4.526001000000001,15.844001000000006,1.945,265.673011
1990-09-01,35.452,46.77,-11.318000000000005,-2.5269970000000086,3.175,238.785995
1990-06-01,31.323999,40.115002,-8.791002999999996,-7.180002999999999,2.926,245.677995
1990-03-01,42.924999,44.535999,-1.610999999999997,4.342001000000003,3.855,252.27699299999998
1989-12-01,29.482,35.435001,-5.953001,,2.616,232.28099999999998
