DATE,REVENUE,EBITDA_MARGIN,TAX_EXPENSE_MARGIN,CAPEX_MARGIN,CHNG_WC_MARGIN,REVENUE_GROWTH,EBITDA_GROWTH,CAPEX_GROWTH,TB3M,TB10YR,FIRM_VALUE,NON_OP_ASSETS,WADS,PRICE
2018-03-01,52886.0,0.12504254434065726,0.001399236092727754,0.055761449154785765,0.016942101879514428,0.036127111006621915,-0.01726127867784155,0.04370219573105061,1.56,2.7585245901639346,866024.4,-18739.0,500.0,1699.8
2017-12-01,51042.0,0.10967438579992947,0.005622820422397242,0.053426589867168216,0.009208103130755065,-0.15567465634459832,-0.01833270673311338,0.06383321384714113,1.2066666666666668,2.371451612903226,731041.64,-19524.0,498.0,1447.34
2017-09-01,60453.0,0.09304749143963079,0.0002646684200949498,0.05022083271301672,0.013365755214794965,0.3819723847841989,-0.020038766593434842,-0.1738021413320031,1.0366666666666666,2.2414285714285715,596594.18,-13161.0,496.0,1169.47
2017-06-01,43744.0,0.07450164594001463,0.0013258961228968544,0.06078547915142648,0.023294623262618875,0.15252272427875124,0.012488903797392759,-0.07752384598464934,0.89,2.260952380952381,475152.2,-18876.0,494.0,961.35
2017-03-01,37955.0,0.08591753392174944,0.01230404426294296,0.06589382163087867,-0.041470162033987616,0.06274850198801585,0.011512090026604804,0.26455236202321397,0.59,2.4466129032258066,474388.0,-2168.0,492.0,968.0
2016-12-01,35714.0,0.09632077056616453,0.006412051296410371,0.05210841686733494,0.002688021504172033,-0.18351203676184813,-0.01645143759074874,0.13679514323895137,0.43,2.1386885245901643,425287.44,-68.0,490.0,886.54
2016-09-01,43741.0,0.08120527651402575,0.009464804188290163,0.04583800096019753,-0.0033378294963535356,0.3370728128629945,8.153665347410133e-05,-0.18547291503970553,0.2966666666666667,1.564375,364327.95,5571.0,486.0,749.87
2016-06-01,32714.0,0.08128018585315155,0.007000061135905117,0.05627560066026777,-0.015956471235556643,0.0759768451519538,0.02656219144876082,1.965210275400864e-06,0.25666666666666665,1.75015625,405740.73,-641.0,485.0,837.31
2016-03-01,30404.0,0.10505196684646757,0.010097355611103802,0.05627549006709644,0.010097355611103802,0.04380664652567967,-0.006174368673423802,0.3903244060003266,0.2866666666666667,1.9142622950819672,345966.22000000003,-1320.0,483.0,715.62
2015-12-01,29128.0,0.09949189783026641,0.01630733315023345,0.04047651744026366,0.017440263663828618,-0.1851623912496153,-0.021179702366848185,0.10535834143399936,0.12333333333333335,2.190483870967742,283271.83999999997,-1753.0,481.0,593.64
2015-09-01,35747.0,0.08000671385011329,0.012672392088846617,0.03661845749293647,-0.010462416426553277,0.4096931934695165,-0.0010195799174056441,-0.22295326769382173,0.04,2.223125,318007.42,2269.0,481.0,675.89
2015-06-01,25358.0,0.07906774982254121,0.006349081157820017,0.04712516759996845,-0.011317927281331335,0.09372439076989436,0.006354066096261546,-0.09926050222154281,0.02,2.164375,239167.63999999998,5068.0,478.0,511.89
2015-03-01,23185.0,0.08488246711235713,0.011472935087340954,0.05231830925167134,-0.011472935087340954,0.020601311792930455,-0.011754849086870856,0.36454079365122594,0.02666666666666667,1.9688524590163932,197704.84999999998,4492.0,476.0,434.09
