DATE,REVENUE,EBITDA_MARGIN,TAX_EXPENSE_MARGIN,CAPEX_MARGIN,CHNG_WC_MARGIN,REVENUE_GROWTH,EBITDA_GROWTH,CAPEX_GROWTH,TB3M,TB10YR,FIRM_VALUE,NON_OP_ASSETS,WADS,PRICE
2018-06-01,53265.0,0.28238055007978974,0.03313620576363466,0.06133483525767389,-0.25382521355486715,-0.12875999803719518,0.03221109330349847,-0.07205448573412299,1.84,2.920625,792842.73923,129143.0,4926.609,185.11
2018-03-01,61137.0,0.3047745227930713,0.03837283478090191,0.06609745326070955,0.20791010353795575,-0.3075668512792633,0.03558968618671532,0.9689414442469055,1.56,2.7585245901639346,702676.50286,145386.0,5068.4929999999995,167.78
2017-12-01,88293.0,0.3286670517481567,0.07888507582707575,0.03357004519044545,0.0021632518999241163,0.6999364639288397,-0.05697465857329309,-0.5641013557133634,1.2066666666666668,2.371451612903226,724003.0895499999,162697.0,5157.787,169.23
2017-09-01,51939.0,0.288107202680067,0.06166849573538189,0.07701341958836327,-0.07204605402491385,0.14382928118393234,0.0012274094252469059,0.6257672508918639,1.0366666666666666,2.2414285714285715,653409.8658799999,153215.0,5183.585,154.12
2017-06-01,45408.0,0.2889799154334038,0.05706042988019732,0.04737050739957717,0.06441596194503171,-0.14156079854809434,0.031346652952934706,-0.1689186204285128,0.89,2.260952380952381,599469.30576,153177.0,5233.499,144.02
2017-03-01,52896.0,0.310590592861464,0.06909785238959468,0.0569986388384755,0.1785768300060496,-0.32488417505839107,0.03866775230672892,0.3058188162670743,0.59,2.4466129032258066,606878.7616999999,158319.0,5261.688,143.66
2016-12-01,78351.0,0.3362560784163572,0.08026700361195134,0.04364973006087989,-0.11054102691733354,0.6723085460599334,-0.0444110802926333,-0.4935420622059572,0.43,2.1386885245901643,474102.82805999997,158541.0,5327.995,115.82
2016-09-01,46852.0,0.30540852044736616,0.06774524033125587,0.08618628873900794,0.11926918808161871,0.10609566079607169,-0.010276654526509055,0.25668806141373435,0.2966666666666667,1.564375,470252.14651,150553.0,5393.3330000000005,112.71
2016-06-01,42358.0,0.2981963265498843,0.06310496246281694,0.06858208602861325,0.06959724255158412,-0.16217338845263762,0.04071476017415576,0.33409177504755694,0.25666666666666665,1.75015625,364462.7524,146585.0,5472.781,93.4
2016-03-01,50557.0,0.3256522341119924,0.07172102775085547,0.0514073224281504,0.3797693692268133,-0.3288062237799373,0.042004043689833015,-0.03339861343534678,0.2866666666666667,1.9142622950819672,438355.40009,153056.0,5540.8859999999995,105.67
2015-12-01,75324.0,0.3528357495618926,0.08247039456215814,0.0531835802665817,-0.11471775264192023,0.4625735422613153,-0.01271939151595236,-0.25122811172519843,0.12333333333333335,2.190483870967742,472544.52757000003,152776.0,5594.1269999999995,108.03
2015-09-01,51501.0,0.34449816508417314,0.07646453466922973,0.07102774703403818,0.0601930059610493,0.038221953432113764,0.002409782384844794,0.6866114847407676,0.04,2.223125,513802.18629,141338.0,5682.519,114.71
2015-06-01,49605.0,0.34607398447737125,0.07652454389678459,0.04211269025299869,-0.07043644793871585,-0.14488881227374595,0.018287068436574128,-0.01334524976718332,0.02,2.164375,589900.2515,148430.0,5773.099,126.75
2015-03-01,58010.0,0.35781761765212894,0.08610584382003103,0.0426822961558352,-0.010860196517841751,-0.2223756350621322,0.0026824802371139267,-0.024791237081424167,0.02666666666666667,1.9688524590163932,583380.21975,149668.0,5834.858,123.25
2014-12-01,74599.0,0.3595356506119385,0.08568479470234186,0.0437673427257738,0.06312417056528907,0.7709802245803956,-0.0693614892106208,-0.521388427404525,0.02333333333333333,2.275967741935484,560813.62718,141552.0,5881.803000000001,113.99
2014-09-01,42123.0,0.31180115376397693,0.07133869857322603,0.09144647817107043,-0.39553213208935734,0.12532058132079493,0.02208614554462862,0.4080726330314719,0.02666666666666667,2.49953125,476259.88324999996,119944.0,5972.081999999999,100.75
2014-06-01,37432.0,0.3266723658901475,0.07309254114126951,0.0649444325710622,-0.14931075016029066,-0.17995005038776668,0.01885278746198793,0.9949216481417933,0.03333333333333333,2.6209523809523807,432665.8980800001,133450.0,6051.710999999999,91.98
2014-03-01,45646.0,0.3391315777943303,0.07875827016606056,0.03255487885028261,0.0165403321211059,-0.20745216515609266,0.0019758314295243995,-0.08269780210216404,0.04666666666666667,2.7654098360655737,342072.5225229041,133627.0,6156.696,76.694286
