DATE,REVENUE,EBITDA_MARGIN,TAX_EXPENSE_MARGIN,CAPEX_MARGIN,CHNG_WC_MARGIN,REVENUE_GROWTH,EBITDA_GROWTH,CAPEX_GROWTH,TB3M,TB10YR,FIRM_VALUE,NON_OP_ASSETS,WADS,PRICE
2018-03-01,95798.0,0.1389903755819537,0.017787427712478338,0.016252948913338484,-0.016440844276498466,0.02576237793387004,-0.006690167830096683,-0.07838773229234508,1.56,2.7585245901639346,199002.57200000001,1605,588.7,335.51
2017-12-01,93392.0,0.1331912797670036,0.019808977214322426,0.017635343498372452,-0.0370695562789104,0.02280144562479469,-0.0035840992474802658,-0.12910588705441395,1.2066666666666668,2.371451612903226,195582.188,1364,597.2,327.88
2017-09-01,91310.0,0.13007337641003175,0.02718212682072062,0.02024969882816778,-0.04397108750410689,0.0045215018867095225,-0.005265049466569582,-0.15565258083411782,1.0366666666666666,2.2414285714285715,175289.933,2818,605.1,294.91
2017-06-01,90899.0,0.12546892705090265,0.017733968470500225,0.02398266207549038,-0.040990549951044564,-0.021697250174890992,-0.0031032432454253245,-0.029041809697521348,0.89,2.260952380952381,150798.416,3514,606.3,254.21
2017-03-01,92915.0,0.12274659635150406,0.007092503901415272,0.024699994618737557,-0.03749663671097239,-0.017510653371541007,-0.0017599581700910027,-0.09285312967431858,0.59,2.4466129032258066,119650.3,4168,609.6,197.75
2016-12-01,94571.0,0.12119994501485656,0.007116346448699918,0.02722822006746254,-0.057818993137431135,-0.0030255750701048134,-0.006291461147698296,-0.00851650704055218,0.43,2.1386885245901643,104573.25958000001,3192,621.2,176.86
2016-09-01,94858.0,0.1156360032891269,0.0028885281157097977,0.027462101246073078,0.04195745219169706,-0.02015308494044976,0.0008697002289328459,0.0352720247395204,0.2966666666666667,1.564375,94643.736,5107,620.153,155.68
2016-06-01,96809.0,0.1164044665268725,0.011703457323182762,0.026526459316799058,0.0410912208575649,0.002194685135149088,-1.549140164858187e-05,-0.0033541848989347978,0.25666666666666665,1.75015625,81417.162,3855,632.7,131.74
2016-03-01,96597.0,0.11639077818151702,0.019576177313995257,0.02661573340786981,0.05077797447125687,0.005025282477058468,-0.00026819604636041383,0.06235240895514904,0.2866666666666667,1.9142622950819672,83865.446,2409,636.3,129.87
2015-12-01,96114.0,0.11615373410741411,0.020590132550929105,0.02505358220446553,-0.017812181367958882,-0.009225948107907556,-0.00027933996415951956,-0.013627047048296759,0.12333333333333335,2.190483870967742,79803.528,2602,665.8,126.94
2015-09-01,97009.0,0.11590677153666154,0.024430722922615427,0.025399705181993422,-0.023152491005989134,0.021749662959217986,-0.0027521654343751756,-0.04265597109996688,0.04,2.223125,94319.51000000001,6668,681.2,144.59
